country,continent,year,lifeExp,pop,gdpPercap,std_pop
Israel,Asia,1977,73.06,3495918,13306.619209999999,1054.8863733539574
Israel,Asia,1982,74.45,3858421,15367.0292,1108.2299171918921
Israel,Asia,1987,75.6,4203148,17122.47986,1156.6778123114611
Israel,Asia,1992,76.93,4936550,18051.52254,1253.5360659512721
Israel,Asia,1997,78.26899999999999,5531387,20896.60924,1326.9118909741142
Israel,Asia,2002,79.696,6029529,21905.59514,1385.3731229282114
Israel,Asia,2007,80.745,6426679,25523.2771,1430.2711145198164
Italy,Europe,1952,65.94,47666000,4931.404154999999,3895.196918621261
Italy,Europe,1957,67.81,49182000,6248.656232,3956.65475146508
Italy,Europe,1962,69.24,50843200,8243.58234,4022.9209792412908
Italy,Europe,1967,71.06,52667100,10022.40131,4094.442404849569
Italy,Europe,1972,72.19,54365564,12269.27378,4159.939481429698
Italy,Europe,1977,73.48,56059245,14255.98475,4224.2409845437605
Italy,Europe,1982,74.98,56535636,16537.4835,4242.151796021474
Italy,Europe,1987,76.42,56729703,19207.234819999998,4249.426467791889
Italy,Europe,1992,77.44,56840847,22013.64486,4253.587137835578
Italy,Europe,1997,78.82,57479469,24675.02446,4277.415485464877
Italy,Europe,2002,80.24,57926999,27968.098169999997,4294.03498572829
Italy,Europe,2007,80.546,58147733,28569.7197,4302.208534354821
Jamaica,Americas,1952,58.53,1426095,2898.5308809999997,673.7507975039978
Jamaica,Americas,1957,62.61,1535090,4756.525781,699.0238359182576
Jamaica,Americas,1962,65.61,1665128,5246.107524,728.0293291904133
Jamaica,Americas,1967,67.51,1861096,6124.703450999999,769.678670574356
Jamaica,Americas,1972,69.0,1997616,7433.889293000001,797.4088798094233
Jamaica,Americas,1977,70.11,2156814,6650.195573,828.5742084204687
Jamaica,Americas,1982,71.21,2298309,6068.05135,855.3212707545521
Jamaica,Americas,1987,71.77,2326606,6351.237495,860.5705613455091
Jamaica,Americas,1992,71.766,2378618,7404.923685,870.1365552915909
Jamaica,Americas,1997,72.262,2531311,7121.924704000001,897.6309466065536
Jamaica,Americas,2002,72.047,2664659,6994.774861,920.970848077513
Jamaica,Americas,2007,72.567,2780132,7320.880262000001,940.7143564844296
Japan,Asia,1952,63.03,86459025,3216.956347,5246.023485203961
Japan,Asia,1957,65.5,91563009,4317.694365,5398.64899520569
Japan,Asia,1962,68.73,95831757,6576.649461,5523.060353052707
Japan,Asia,1967,71.43,100825279,9847.788606999999,5665.128690765898
Japan,Asia,1972,73.42,107188273,14778.78636,5841.154592960803
Japan,Asia,1977,75.38,113872473,16610.37701,6020.526050113626
Japan,Asia,1982,77.11,118454974,19384.10571,6140.471422606239
Japan,Asia,1987,78.67,122091325,22375.941890000002,6234.009605765634
Japan,Asia,1992,79.36,124329269,26824.895109999998,6290.885109800042
Japan,Asia,1997,80.69,125956499,28816.58499,6331.9190503984455
Japan,Asia,2002,82.0,127065841,28604.5919,6359.741613191344
Japan,Asia,2007,82.603,127467972,31656.06806,6369.797144289496
Jordan,Asia,1952,43.158,607914,1546.907807,439.8920732969997
Jordan,Asia,1957,45.669,746559,1886.080591,487.48036916319467
Jordan,Asia,1962,48.126000000000005,933559,2348.009158,545.1248105121005
Jordan,Asia,1967,51.629,1255058,2741.796252,632.0580425356962
Jordan,Asia,1972,56.528,1613551,2110.856309,716.6653578635859
Jordan,Asia,1977,61.13399999999999,1937652,2852.351568,785.3494684430584
Jordan,Asia,1982,63.739,2347031,4161.415959,864.3397309390725
Jordan,Asia,1987,65.869,2820042,4448.679912,947.4424774378175
Jordan,Asia,1992,68.015,3867409,3431.5936469999997,1109.5199496251375
Jordan,Asia,1997,69.77199999999999,4526235,3645.379572,1200.3105213614892
Jordan,Asia,2002,71.263,5307470,3844.9171939999997,1299.7769699544162
Jordan,Asia,2007,72.535,6053193,4519.461171,1388.0890370860648
Kenya,Africa,1952,42.27,6464046,853.5409189999999,1434.4231406899387
Kenya,Africa,1957,44.68600000000001,7454779,944.4383152,1540.4317105978157
Kenya,Africa,1962,47.949,8678557,896.9663732,1662.0681366627362
Kenya,Africa,1967,50.653999999999996,10191512,1056.736457,1801.1271539679637
Kenya,Africa,1972,53.559,12044785,1222.359968,1958.0536617922987
Kenya,Africa,1977,56.155,14500404,1267.613204,2148.399857302868
Kenya,Africa,1982,58.766000000000005,17661452,1348.225791,2371.0366458493386
Kenya,Africa,1987,59.339,21198082,1361.936856,2597.6064114362403
Kenya,Africa,1992,59.285,25020539,1341.9217210000002,2822.1064688184774
Kenya,Africa,1997,54.407,28263827,1360.4850210000002,2999.4425407879294
Kenya,Africa,2002,50.992,31386842,1287.514732,3160.8135194422057
Kenya,Africa,2007,54.11,35610177,1463.249282,3366.7597757866006
"Korea, Dem. Rep.",Asia,1952,50.056000000000004,8865488,1088.277758,1679.872755968071
"Korea, Dem. Rep.",Asia,1957,54.081,9411381,1571.134655,1730.819347864557
"Korea, Dem. Rep.",Asia,1962,56.656000000000006,10917494,1621.693598,1864.1744211720688
"Korea, Dem. Rep.",Asia,1967,59.942,12617009,2143.540609,2004.025623281764
"Korea, Dem. Rep.",Asia,1972,63.983000000000004,14781241,3701.6215030000003,2169.1046863545293
"Korea, Dem. Rep.",Asia,1977,67.15899999999999,16325320,4106.301249,2279.585653383957
"Korea, Dem. Rep.",Asia,1982,69.1,17647518,4106.525293,2370.1011467881276
"Korea, Dem. Rep.",Asia,1987,70.64699999999999,19067554,4106.4923149999995,2463.6133916552903
"Korea, Dem. Rep.",Asia,1992,69.97800000000001,20711375,3726.063507,2567.612786025145
"Korea, Dem. Rep.",Asia,1997,67.727,21585105,1690.756814,2621.2119936806275
"Korea, Dem. Rep.",Asia,2002,66.66199999999999,22215365,1646.758151,2659.2048256351686
"Korea, Dem. Rep.",Asia,2007,67.297,23301725,1593.06548,2723.4480778300126
"Korea, Rep.",Asia,1952,47.453,20947571,1030.592226,2582.2120247642088
"Korea, Rep.",Asia,1957,52.681000000000004,22611552,1487.593537,2682.812058933474
"Korea, Rep.",Asia,1962,55.292,26420307,1536.3443869999999,2899.9732609303155
"Korea, Rep.",Asia,1967,57.716,30131000,2029.2281420000002,3096.9331895608916
"Korea, Rep.",Asia,1972,62.611999999999995,33505000,3030.87665,3265.726984392282
"Korea, Rep.",Asia,1977,64.766,36436000,4657.22102,3405.5746964341565
"Korea, Rep.",Asia,1982,67.123,39326000,5622.942464,3538.058024406009
"Korea, Rep.",Asia,1987,69.81,41622000,8533.088805,3639.8755586890243
"Korea, Rep.",Asia,1992,72.244,43805450,12104.27872,3734.1274487796654
"Korea, Rep.",Asia,1997,74.64699999999999,46173816,15993.52796,3833.7425729476536
"Korea, Rep.",Asia,2002,77.045,47969150,19233.98818,3907.5637777051293
"Korea, Rep.",Asia,2007,78.623,49044790,23348.139730000003,3951.1316762173233
Kuwait,Asia,1952,55.565,160000,108382.3529,225.67583341910253
Kuwait,Asia,1957,58.033,212846,113523.1329,260.29019580974443
Kuwait,Asia,1962,60.47,358266,95458.11176,337.6975121073917
Kuwait,Asia,1967,64.624,575003,80894.88326,427.81904993272354
Kuwait,Asia,1972,67.712,841934,109347.867,517.6832194636636
Kuwait,Asia,1977,69.343,1140357,59265.477139999995,602.4839474034881
Kuwait,Asia,1982,71.309,1497494,31354.03573,690.4108521025067
Kuwait,Asia,1987,74.17399999999999,1891487,28118.42998,775.9375050144952
Kuwait,Asia,1992,75.19,1418095,34932.91959,671.8583615969981
Kuwait,Asia,1997,76.156,1765345,40300.61996,749.6177466049774
Kuwait,Asia,2002,76.904,2111561,35110.10566,819.8358015969608
Kuwait,Asia,2007,77.58800000000001,2505559,47306.98978,893.0533019460667
Lebanon,Asia,1952,55.928000000000004,1439529,4834.804067,676.9167689962082
Lebanon,Asia,1957,59.489,1647412,6089.786934000001,724.1460669076446
Lebanon,Asia,1962,62.093999999999994,1886848,5714.560611,774.9854012341865
Lebanon,Asia,1967,63.87,2186894,6006.983042,834.3320563396894
Lebanon,Asia,1972,65.421,2680018,7486.384341,923.6212560083869
Lebanon,Asia,1977,66.09899999999999,3115787,8659.696836,995.8844337286002
Lebanon,Asia,1982,66.983,3086876,7640.519520999999,991.2533219230467
Lebanon,Asia,1987,67.926,3089353,5377.091329,991.6509475675159
Lebanon,Asia,1992,69.292,3219994,6890.806854,1012.4010685753393
Lebanon,Asia,1997,70.265,3430388,8754.96385,1044.9528285268389
Lebanon,Asia,2002,71.028,3677780,9313.93883,1081.9767711041775
Lebanon,Asia,2007,71.993,3921278,10461.05868,1117.2204589404018
Lesotho,Africa,1952,42.138000000000005,748747,298.8462121,488.19419532646504
Lesotho,Africa,1957,45.047,813338,335.99711510000003,508.81580774279405
Lesotho,Africa,1962,47.747,893143,411.80062660000004,533.1943798239525
Lesotho,Africa,1967,48.492,996380,498.63902649999994,563.1674745542442
Lesotho,Africa,1972,49.766999999999996,1116779,496.58159220000005,596.2229418451185
Lesotho,Africa,1977,52.208,1251524,745.3695408,631.1675387694479
Lesotho,Africa,1982,55.078,1411807,797.2631074,670.3671572231735
Lesotho,Africa,1987,57.18,1599200,773.9932140999999,713.4712117423646
Lesotho,Africa,1992,59.685,1803195,977.4862724999999,757.6112428001451
Lesotho,Africa,1997,55.558,1982823,1186.147994,794.4508565371443
Lesotho,Africa,2002,44.593,2046772,1275.184575,807.1603077234222
Lesotho,Africa,2007,42.592,2012649,1569.331442,800.4036944679355
Liberia,Africa,1952,38.48,863308,575.5729961000001,524.2131925291045
Liberia,Africa,1957,39.486,975950,620.9699901,557.3639147101923
Liberia,Africa,1962,40.501999999999995,1112796,634.1951625,595.1587755429449
Liberia,Africa,1967,41.536,1279406,713.6036482999999,638.1595241339417
Liberia,Africa,1972,42.614,1482628,803.0054535,686.9753634104364
Liberia,Africa,1977,43.763999999999996,1703617,640.3224382999999,736.3953648487822
Liberia,Africa,1982,44.852,1956875,572.1995694,789.2354899052027
Liberia,Africa,1987,46.027,2269414,506.1138573,849.9275922358922
Liberia,Africa,1992,40.802,1912974,636.6229191000001,780.3323242135692
Liberia,Africa,1997,42.221000000000004,2200725,609.1739508,836.9662623259212
Liberia,Africa,2002,43.753,2814651,531.4823679,946.5364438082099
Liberia,Africa,2007,45.678000000000004,3193942,414.5073415,1008.2972351928913
Libya,Africa,1952,42.723,1019729,2387.54806,569.7278490018815
Libya,Africa,1957,45.288999999999994,1201578,3448.284395,618.4449501943943
Libya,Africa,1962,47.808,1441863,6757.0308159999995,677.4653108629393
Libya,Africa,1967,50.227,1759224,18772.75169,748.3170392365745
Libya,Africa,1972,52.773,2183877,21011.497209999998,833.7563428900546
Libya,Africa,1977,57.442,2721783,21951.21176,930.7902217723263
Libya,Africa,1982,62.155,3344074,17364.275380000003,1031.7227410162934
Libya,Africa,1987,66.234,3799845,11770.5898,1099.7855379418509
Libya,Africa,1992,68.755,4364501,9640.138501000001,1178.6703595827973
Libya,Africa,1997,71.555,4759670,9467.446056,1230.873679941367
Libya,Africa,2002,72.737,5368585,9534.677467,1307.238953029631
Libya,Africa,2007,73.952,6036914,12057.49928,1386.221269581928
Madagascar,Africa,1952,36.681,4762912,1443.011715,1231.2928070217135
Madagascar,Africa,1957,38.865,5181679,1589.20275,1284.28176531902
Madagascar,Africa,1962,40.848,5703324,1643.38711,1347.3768638763552
Madagascar,Africa,1967,42.881,6334556,1634.047282,1419.983027850984
Madagascar,Africa,1972,44.851000000000006,7082430,1748.562982,1501.468443625994
Madagascar,Africa,1977,46.881,8007166,1544.228586,1596.4836667234397
Madagascar,Africa,1982,48.968999999999994,9171477,1302.878658,1708.6169260566437
Madagascar,Africa,1987,49.35,10568642,1155.4419480000001,1834.1491848094663
Madagascar,Africa,1992,52.214,12210395,1040.6761900000001,1971.4688541057724
Madagascar,Africa,1997,54.978,14165114,986.2958956,2123.4160744235737
Madagascar,Africa,2002,57.286,16473477,894.6370822,2289.9062402031427
Madagascar,Africa,2007,59.443000000000005,19167654,1044.770126,2470.0716109356586
Malawi,Africa,1952,36.256,2917802,369.1650802,963.7246611594189
Malawi,Africa,1957,37.207,3221238,416.36980639999996,1012.5966132428557
Malawi,Africa,1962,38.41,3628608,427.90108560000004,1074.7194050009484
Malawi,Africa,1967,39.486999999999995,4147252,495.5147806,1148.9609706580543
Malawi,Africa,1972,41.766000000000005,4730997,584.6219709,1227.1605912046944
Malawi,Africa,1977,43.766999999999996,5637246,663.2236766,1339.548854148302
Malawi,Africa,1982,45.641999999999996,6502825,632.8039209,1438.719390855322
Malawi,Africa,1987,47.457,7824747,635.5173633999999,1578.1933743958493
Malawi,Africa,1992,49.42,10014249,563.2000145,1785.3947629043107
Malawi,Africa,1997,47.495,10419991,692.2758102999999,1821.2045874217765
Malawi,Africa,2002,45.00899999999999,11824495,665.4231186000001,1940.0653745765378
Malawi,Africa,2007,48.303000000000004,13327079,759.3499101,2059.6458432585896
Malaysia,Asia,1952,48.463,6748378,1831.132894,1465.6314110666422
Malaysia,Asia,1957,52.102,7739235,1810.0669920000003,1569.5461165571433
Malaysia,Asia,1962,55.736999999999995,8906385,2036.8849440000001,1683.7429719701938
Malaysia,Asia,1967,59.371,10154878,2277.742396,1797.8871100239526
Malaysia,Asia,1972,63.01,11441462,2849.09478,1908.3842555932404
Malaysia,Asia,1977,65.256,12845381,3827.9215710000003,2022.0810478557548
Malaysia,Asia,1982,68.0,14441916,4920.355951,2144.0626479270295
Malaysia,Asia,1987,69.5,16331785,5249.802653,2280.036978763314
Malaysia,Asia,1992,70.693,18319502,7277.912802,2414.804049309949
Malaysia,Asia,1997,71.938,20476091,10132.90964,2552.986916476256
Malaysia,Asia,2002,73.044,22662365,10206.97794,2685.824793951668
Malaysia,Asia,2007,74.241,24821286,12451.6558,2810.846975841146
Mali,Africa,1952,33.685,3838168,452.3369807,1105.3175196450418
Mali,Africa,1957,35.306999999999995,4241884,490.3821867,1161.9955306475333
Mali,Africa,1962,36.936,4690372,496.17434280000003,1221.8804268338365
Mali,Africa,1967,38.486999999999995,5212416,545.0098873,1288.0852237730894
Mali,Africa,1972,39.977,5828158,581.3688761,1362.042697436886
Mali,Africa,1977,41.714,6491649,686.3952693,1437.482540532273
Mali,Africa,1982,43.916000000000004,6998256,618.0140640999999,1492.5193703416483
Mali,Africa,1987,46.364,7634008,684.1715576,1558.839381593289
Mali,Africa,1992,48.388000000000005,8416215,739.014375,1636.7542389584062
Mali,Africa,1997,49.903,9384984,790.2579846,1728.3903462113806
Mali,Africa,2002,51.818000000000005,10580176,951.4097517999999,1835.1497536616662
Mali,Africa,2007,54.467,12031795,1042.581557,1956.9975209582412
Mauritania,Africa,1952,40.543,1022556,743.1159097,570.5170321528992
Mauritania,Africa,1957,42.338,1076852,846.1202613,585.4678791844924
Mauritania,Africa,1962,44.248000000000005,1146757,1055.8960359999999,604.1722355011568
Mauritania,Africa,1967,46.288999999999994,1230542,1421.145193,625.8543632222869
Mauritania,Africa,1972,48.437,1332786,1586.851781,651.3362879245633
Mauritania,Africa,1977,50.852,1456688,1497.492223,680.9391980825408
Mauritania,Africa,1982,53.599,1622136,1481.150189,718.5693602809888
Mauritania,Africa,1987,56.145,1841240,1421.603576,765.5618164701285
Mauritania,Africa,1992,58.333,2119465,1361.369784,821.3687740111186
Mauritania,Africa,1997,60.43,2444741,1483.1361359999999,882.1480768322554
Mauritania,Africa,2002,62.247,2828858,1579.0195429999999,948.9222665793578
Mauritania,Africa,2007,64.164,3270065,1803.1514960000002,1020.2421369280909
Mauritius,Africa,1952,50.986000000000004,516556,1967.955707,405.4933804238414
Mauritius,Africa,1957,58.089,609816,2034.037981,440.5796880849757
Mauritius,Africa,1962,60.246,701016,2529.0674870000003,472.37731018013153
Mauritius,Africa,1967,61.556999999999995,789309,2475.387562,501.24331212879207
Mauritius,Africa,1972,62.943999999999996,851334,2575.4841579999998,520.5651050967508
Mauritius,Africa,1977,64.93,913025,3710.9829630000004,539.096358578831
Mauritius,Africa,1982,66.711,992040,3688.037739,561.9396226373148
Mauritius,Africa,1987,68.74,1042663,4783.586903,576.0988985044579
Mauritius,Africa,1992,69.745,1096202,6058.2538460000005,590.7046079509146
Mauritius,Africa,1997,70.736,1149818,7425.705295000001,604.9780464711706
Mauritius,Africa,2002,71.954,1200206,9021.815894,618.091769284386
Mauritius,Africa,2007,72.801,1250882,10956.99112,631.0056315512187
Mexico,Americas,1952,50.788999999999994,30144317,3478.125529,3097.6174898392646
Mexico,Americas,1957,55.19,35015548,4131.546641,3338.5318777185666
Mexico,Americas,1962,58.299,41121485,4581.609385,3617.924157587947
Mexico,Americas,1967,60.11,47995559,5754.733883,3908.6392673943974
Mexico,Americas,1972,62.361000000000004,55984294,6809.406690000001,4221.416142862473
Mexico,Americas,1977,65.032,63759976,7674.929108,4505.04502792605
Mexico,Americas,1982,67.405,71640904,9611.147541,4775.354227525312
Mexico,Americas,1987,69.498,80122492,8688.156003,5050.126860711687
Mexico,Americas,1992,71.455,88111030,9472.384295,5295.905204102181
Mexico,Americas,1997,73.67,95895146,9767.29753,5524.886696470616
Mexico,Americas,2002,74.902,102479927,10742.44053,5711.424857204476
Mexico,Americas,2007,76.195,108700891,11977.57496,5882.224769786228
Mongolia,Asia,1952,42.244,800663,786.5668575,504.83556570587655
Mongolia,Asia,1957,45.248000000000005,882134,912.6626085,529.8980780667656
Mongolia,Asia,1962,48.251000000000005,1010280,1056.353958,567.0821032388168
Mongolia,Asia,1967,51.253,1149500,1226.04113,604.8943826555735
Mongolia,Asia,1972,53.754,1320500,1421.741975,648.3272358197638
Mongolia,Asia,1977,55.49100000000001,1528000,1647.511665,697.407704351502
Mongolia,Asia,1982,57.489,1756032,2000.603139,747.6378441833281
Mongolia,Asia,1987,60.222,2015133,2338.008304,800.8974690153544
Mongolia,Asia,1992,61.271,2312802,1785.402016,858.0138351947733
Mongolia,Asia,1997,63.625,2494803,1902.2521,891.134366401038
Mongolia,Asia,2002,65.033,2674234,2140.7393230000002,922.6240405326664
Mongolia,Asia,2007,66.803,2874127,3095.7722710000003,956.484729751479
Montenegro,Europe,1952,59.163999999999994,413834,2647.585601,362.9427688203511
Montenegro,Europe,1957,61.448,442829,3682.259903,375.4422040592691
Montenegro,Europe,1962,63.728,474528,4649.593785,388.64759573554784
Montenegro,Europe,1967,67.178,501035,5907.850937,399.35497220404756
Montenegro,Europe,1972,70.63600000000001,527678,7778.414017,409.8354842149351
Montenegro,Europe,1977,73.066,560073,9595.929904999999,422.22834211432826
Montenegro,Europe,1982,74.101,562548,11222.58762,423.16024134235374
Montenegro,Europe,1987,74.865,569473,11732.51017,425.75683883496436
Montenegro,Europe,1992,75.435,621621,7003.339037000001,444.82368390122184
Montenegro,Europe,1997,75.445,692651,6465.613349,469.5504882066345
Montenegro,Europe,2002,73.98100000000001,720230,6557.194282,478.80719431327634
Montenegro,Europe,2007,74.543,684736,9253.896111,466.8599771087088
Morocco,Africa,1952,42.873000000000005,9939217,1688.20357,1778.6936307374572
Morocco,Africa,1957,45.423,11406350,1642.002314,1905.4537439341007
Morocco,Africa,1962,47.924,13056604,1566.353493,2038.6383036691002
Morocco,Africa,1967,50.335,14770296,1711.04477,2168.3014639714884
Morocco,Africa,1972,52.861999999999995,16660670,1930.194975,2302.8799298803433
Morocco,Africa,1977,55.73,18396941,2370.619976,2419.902517838252
Morocco,Africa,1982,59.65,20198730,2702.620356,2535.637089048257
Morocco,Africa,1987,62.677,22987397,2755.046991,2705.0167693993344
Morocco,Africa,1992,65.393,25798239,2948.047252,2865.6298644158896
Morocco,Africa,1997,67.66,28529501,2982.101858,3013.5066311840665
Morocco,Africa,2002,69.615,31167783,3258.495584,3149.7640323254514
Morocco,Africa,2007,71.164,33757175,3820.17523,3277.993674816397
Mozambique,Africa,1952,31.285999999999998,6446316,468.5260381,1432.4545759865298
Mozambique,Africa,1957,33.779,7038035,495.5868333000001,1496.7551970203863
Mozambique,Africa,1962,36.161,7788944,556.6863539,1574.5786351058875
Mozambique,Africa,1967,38.113,8680909,566.6691539,1662.2933422720082
Mozambique,Africa,1972,40.328,9809596,724.9178037,1767.0572673993813
Mozambique,Africa,1977,42.495,11127868,502.31973339999996,1882.0495202167892
Mozambique,Africa,1982,42.795,12587223,462.2114149,2001.6586923099533
Mozambique,Africa,1987,42.861000000000004,12891952,389.87618460000004,2025.7432645345
Mozambique,Africa,1992,44.284,13160731,410.89682389999996,2046.7512762193371
Mozambique,Africa,1997,46.343999999999994,16603334,472.34607710000006,2298.913951371704
Mozambique,Africa,2002,44.026,18473780,633.6179466,2424.950887994309
Mozambique,Africa,2007,42.082,19951656,823.6856205,2520.0812190360343
Myanmar,Asia,1952,36.319,20092996,331.0,2528.991749660596
Myanmar,Asia,1957,41.905,21731844,350.0,2630.1066119463476
Myanmar,Asia,1962,45.108000000000004,23634436,388.0,2742.8223845480925
Myanmar,Asia,1967,49.379,25870271,349.0,2869.6276792562867
Myanmar,Asia,1972,53.07,28466390,357.0,3010.1716497507905
Myanmar,Asia,1977,56.059,31528087,371.0,3167.917578562083
Myanmar,Asia,1982,58.056000000000004,34680442,424.0,3322.518253647909
Myanmar,Asia,1987,58.339,38028578,385.0,3479.205704598595
Myanmar,Asia,1992,59.32,40546538,347.0,3592.542817549534
Myanmar,Asia,1997,60.328,43247867,415.0,3710.286191449619
Myanmar,Asia,2002,59.908,45598081,611.0,3809.7663935350774
Myanmar,Asia,2007,62.068999999999996,47761980,944.0,3899.1166201734063
Namibia,Africa,1952,41.725,485831,2423.780443,393.24904362828045
Namibia,Africa,1957,45.226000000000006,548080,2621.448058,417.68323215040846
Namibia,Africa,1962,48.386,621392,3173.215595,444.74174168332576
Namibia,Africa,1967,51.159,706640,3793.694753,474.2683817975998
Namibia,Africa,1972,53.867,821782,3746.080948,511.45022718529304
Namibia,Africa,1977,56.437,977026,3876.4859579999998,557.6710812464676
Namibia,Africa,1982,58.968,1099010,4191.100511,591.4606901687109
Namibia,Africa,1987,60.835,1278184,3693.7313369999997,637.8546884376898
Namibia,Africa,1992,61.998999999999995,1554253,3804.537999,703.3733685112163
Namibia,Africa,1997,58.909,1774766,3899.52426,751.6153028397316
Namibia,Africa,2002,51.479,1972153,4072.3247509999997,792.3104170506792
Namibia,Africa,2007,52.906000000000006,2055080,4811.060429,808.7968106382372
Nepal,Asia,1952,36.157,9182536,545.8657228999999,1709.6467439323717
Nepal,Asia,1957,37.686,9682338,597.9363557999999,1755.5580043886307
Nepal,Asia,1962,39.393,10332057,652.3968593,1813.5037600497103
Nepal,Asia,1967,41.472,11261690,676.4422254,1893.332316878665
Nepal,Asia,1972,43.971000000000004,12412593,674.7881296,1987.7250979639305
Nepal,Asia,1977,46.748000000000005,13933198,694.1124398,2105.961697077186
Nepal,Asia,1982,49.593999999999994,15796314,718.3730947,2242.3476339460435
Nepal,Asia,1987,52.537,17917180,775.6324501,2388.1406002441504
Nepal,Asia,1992,55.727,20326209,897.7403604,2543.6260089364437
Nepal,Asia,1997,59.426,23001113,1010.892138,2705.823656695038
Nepal,Asia,2002,61.34,25873917,1057.206311,2869.8298861428784
Nepal,Asia,2007,63.785,28901790,1091.359778,3033.1049248926124
Netherlands,Europe,1952,72.13,10381988,8941.571858,1817.88047424507
Netherlands,Europe,1957,72.99,11026383,11276.193440000001,1873.4478155926533
Netherlands,Europe,1962,73.23,11805689,12790.849559999999,1938.52199417784
Netherlands,Europe,1967,73.82,12596822,15363.25136,2002.4217780221704
Netherlands,Europe,1972,73.75,13329874,18794.74567,2059.8618098756697
Netherlands,Europe,1977,75.24,13852989,21209.0592,2099.891271446049
Netherlands,Europe,1982,76.05,14310401,21399.46046,2134.2778904243946
Netherlands,Europe,1987,76.83,14665278,23651.32361,2160.579313756764
Netherlands,Europe,1992,77.42,15174244,26790.94961,2197.7515511460956
Netherlands,Europe,1997,78.03,15604464,30246.13063,2228.689112415426
Netherlands,Europe,2002,78.53,16122830,33724.75778,2265.404198429191
Netherlands,Europe,2007,79.762,16570613,36797.93332,2296.6475432738134
New Zealand,Oceania,1952,69.39,1994794,10556.575659999999,796.8454373968069
New Zealand,Oceania,1957,70.26,2229407,12247.39532,842.4026878087144
New Zealand,Oceania,1962,71.24,2488550,13175.678,890.0168915603076
New Zealand,Oceania,1967,71.52,2728150,14463.918930000002,931.8782731624923
New Zealand,Oceania,1972,71.89,2929100,16046.03728,965.5886741366332
New Zealand,Oceania,1977,72.22,3164900,16233.7177,1003.702624676791
New Zealand,Oceania,1982,73.84,3210650,17632.4104,1010.9310738502342
New Zealand,Oceania,1987,74.32,3317166,19007.19129,1027.563492886323
New Zealand,Oceania,1992,76.33,3437674,18363.324940000002,1046.0619578576484
New Zealand,Oceania,1997,77.55,3676187,21050.41377,1081.742421078295
New Zealand,Oceania,2002,79.11,3908037,23189.80135,1115.3326018152804
New Zealand,Oceania,2007,80.204,4115771,25185.00911,1144.591891710118
Nicaragua,Americas,1952,42.31399999999999,1165790,3112.363948,609.165398076911
Nicaragua,Americas,1957,45.431999999999995,1358828,3457.415947,657.6689030381077
Nicaragua,Americas,1962,48.632,1590597,3634.364406,711.5495415178615
Nicaragua,Americas,1967,51.88399999999999,1865490,4643.393534000001,770.5867307299028
Nicaragua,Americas,1972,55.151,2182908,4688.593267,833.5713508930631
Nicaragua,Americas,1977,57.47,2554598,5486.371089,901.7504081647755
Nicaragua,Americas,1982,59.298,2979423,3470.3381560000003,973.8479326996429
Nicaragua,Americas,1987,62.008,3344353,2955.984375,1031.7657790353483
Nicaragua,Americas,1992,65.843,4017939,2170.151724,1130.9065857900969
Nicaragua,Americas,1997,68.426,4609572,2253.023004,1211.3101744293194
Nicaragua,Americas,2002,70.836,5146848,2474.548819,1279.9580466114
Nicaragua,Americas,2007,72.899,5675356,2749.320965,1344.0691657844447
Niger,Africa,1952,37.444,3379468,761.879376,1037.1682961032711
Niger,Africa,1957,38.598,3692184,835.5234025000001,1084.0934778927567
Niger,Africa,1962,39.486999999999995,4076008,997.7661127,1139.0494469355667
Niger,Africa,1967,40.118,4534062,1054.384891,1201.3478926481914
Niger,Africa,1972,40.546,5060262,954.2092363,1269.1459416789548
Niger,Africa,1977,41.291000000000004,5682086,808.8970727999999,1344.86584756492
Niger,Africa,1982,42.598,6437188,909.7221354000001,1431.4400370339174
Niger,Africa,1987,44.555,7332638,668.3000228,1527.760179873444
Niger,Africa,1992,47.391000000000005,8392818,581.182725,1634.477574744074
Niger,Africa,1997,51.313,9666252,580.3052092,1754.099077573396
Niger,Africa,2002,54.496,11140655,601.0745012,1883.1305385083847
Niger,Africa,2007,56.867,12894865,619.6768923999999,2025.9721149377515
Nigeria,Africa,1952,36.324,33119096,1077.281856,3246.865515889138
Nigeria,Africa,1957,37.802,37173340,1100.5925630000002,3439.860698410817
Nigeria,Africa,1962,39.36,41871351,1150.9274779999998,3650.762245226543
Nigeria,Africa,1967,41.04,47287752,1014.5141039999999,3879.7111950514204
Nigeria,Africa,1972,42.821000000000005,53740085,1698.3888379999999,4135.940079335923
Nigeria,Africa,1977,44.513999999999996,62209173,1981.9518059999998,4449.920760779651
Nigeria,Africa,1982,45.826,73039376,1576.97375,4821.737805137801
Nigeria,Africa,1987,46.886,81551520,1385.029563,5094.963694602262
Nigeria,Africa,1992,47.472,93364244,1619.848217,5451.491711566263
Nigeria,Africa,1997,47.464,106207839,1624.941275,5814.379170979166
Nigeria,Africa,2002,46.608000000000004,119901274,1615.2863949999999,6177.844355455348
Nigeria,Africa,2007,46.858999999999995,135031164,2013.9773050000001,6556.047166098241
Norway,Europe,1952,72.67,3327728,10095.42172,1029.1980960585836
Norway,Europe,1957,73.44,3491938,11653.97304,1054.2857237679232
Norway,Europe,1962,73.47,3638919,13450.40151,1076.2452753541052
Norway,Europe,1967,74.08,3786019,16361.87647,1097.7828915499044
